,pathid,vulnerability,nodeid,filename,linenumber,code
21440,1464,XSS,12751,admin/banner_manager.php,355,"""<a href=\"""" . tep_href_link(FILENAME_BANNER_MANAGER,""page="" . $HTTP_GET_VARS[""page""] . ""&bID="" . $banners[""banners_id""] . ""&action=setflag&flag=1"") . ""\"">"""
21441,1464,XSS,12750,admin/banner_manager.php,355,"""<a href=\"""" . tep_href_link(FILENAME_BANNER_MANAGER,""page="" . $HTTP_GET_VARS[""page""] . ""&bID="" . $banners[""banners_id""] . ""&action=setflag&flag=1"") . ""\"">"" . tep_image(DIR_WS_IMAGES . ""icon_status_green_light.gif"",""Set Active"",10,10)"
21442,1464,XSS,12749,admin/banner_manager.php,355,"""<a href=\"""" . tep_href_link(FILENAME_BANNER_MANAGER,""page="" . $HTTP_GET_VARS[""page""] . ""&bID="" . $banners[""banners_id""] . ""&action=setflag&flag=1"") . ""\"">"" . tep_image(DIR_WS_IMAGES . ""icon_status_green_light.gif"",""Set Active"",10,10) . ""</a>&nbsp;&nbsp;"""
21443,1464,XSS,12748,admin/banner_manager.php,355,"""<a href=\"""" . tep_href_link(FILENAME_BANNER_MANAGER,""page="" . $HTTP_GET_VARS[""page""] . ""&bID="" . $banners[""banners_id""] . ""&action=setflag&flag=1"") . ""\"">"" . tep_image(DIR_WS_IMAGES . ""icon_status_green_light.gif"",""Set Active"",10,10) . ""</a>&nbsp;&nbsp;"" . tep_image(DIR_WS_IMAGES . ""icon_status_red.gif"",""Inactive"",10,10)"
21444,1465,XSS,1330,account_history.php,60,"$HTTP_GET_VARS[""page""]"
21445,1465,XSS,1335,account_history.php,60,"$HTTP_GET_VARS[""page""]"
21446,1465,XSS,1333,account_history.php,60,"""page="" . $HTTP_GET_VARS[""page""]"
21447,1465,XSS,1332,account_history.php,60,"""page="" . $HTTP_GET_VARS[""page""] . ""&"""
21448,1465,XSS,1328,account_history.php,60,"isset($HTTP_GET_VARS[""page""]) ? ""page="" . $HTTP_GET_VARS[""page""] . ""&"" : """""
21449,1465,XSS,1327,account_history.php,60,"isset($HTTP_GET_VARS[""page""]) ? ""page="" . $HTTP_GET_VARS[""page""] . ""&"" : """" . ""order_id="""
21450,1465,XSS,1340,account_history.php,60,"$history[""orders_id""]"
21451,1465,XSS,1262,account_history.php,53,"$history[""orders_id""]"
21452,1465,XSS,1257,account_history.php,53,"TEXT_ORDER_NUMBER . "" """
21453,1465,XSS,1256,account_history.php,53,"TEXT_ORDER_NUMBER . "" "" . $history[""orders_id""]"
21454,1465,XSS,1255,account_history.php,53,"TEXT_ORDER_NUMBER . "" "" . $history[""orders_id""] . "" <span class=\""contentText\"">("""
21455,1465,XSS,1254,account_history.php,53,"TEXT_ORDER_NUMBER . "" "" . $history[""orders_id""] . "" <span class=\""contentText\"">("" . $history[""orders_status_name""]"
21456,1465,XSS,1253,account_history.php,53,"TEXT_ORDER_NUMBER . "" "" . $history[""orders_id""] . "" <span class=\""contentText\"">("" . $history[""orders_status_name""] . "")</span>"""
21457,1466,XSS,97429,admin/newsletters.php,308,"""<a href=\"""" . tep_href_link(FILENAME_NEWSLETTERS,""page="" . $HTTP_GET_VARS[""page""] . ""&nID="" . $newsletters[""newsletters_id""] . ""&action=preview"") . ""\"">"" . tep_image(DIR_WS_ICONS . ""preview.gif"",ICON_PREVIEW)"
21458,1466,XSS,97428,admin/newsletters.php,308,"""<a href=\"""" . tep_href_link(FILENAME_NEWSLETTERS,""page="" . $HTTP_GET_VARS[""page""] . ""&nID="" . $newsletters[""newsletters_id""] . ""&action=preview"") . ""\"">"" . tep_image(DIR_WS_ICONS . ""preview.gif"",ICON_PREVIEW) . ""</a>&nbsp;"""
21459,1466,XSS,97427,admin/newsletters.php,308,"""<a href=\"""" . tep_href_link(FILENAME_NEWSLETTERS,""page="" . $HTTP_GET_VARS[""page""] . ""&nID="" . $newsletters[""newsletters_id""] . ""&action=preview"") . ""\"">"" . tep_image(DIR_WS_ICONS . ""preview.gif"",ICON_PREVIEW) . ""</a>&nbsp;"" . $newsletters[""title""]"
21460,1467,XSS,333018,install/templates/pages/install_4.php,154,"""<?php"" . ""\n"" . ""  define(\'HTTP_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL\', false);"" . ""\n"" . ""  define(\'HTTP_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTP_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTP_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL_CATALOG\', \'false\');"" . ""\n"" . ""  define(\'DIR_FS_DOCUMENT_ROOT\', \'"" . $dir_fs_document_root . ""\');"" . ""\n"" . ""  define(\'DIR_WS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_FS_ADMIN\', \'"" . $dir_fs_document_root . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_CATALOG\', \'"" . $http_catalog . ""\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_CATALOG\', \'"""
21461,1467,XSS,333017,install/templates/pages/install_4.php,154,"""<?php"" . ""\n"" . ""  define(\'HTTP_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL\', false);"" . ""\n"" . ""  define(\'HTTP_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTP_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTP_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL_CATALOG\', \'false\');"" . ""\n"" . ""  define(\'DIR_FS_DOCUMENT_ROOT\', \'"" . $dir_fs_document_root . ""\');"" . ""\n"" . ""  define(\'DIR_WS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_FS_ADMIN\', \'"" . $dir_fs_document_root . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_CATALOG\', \'"" . $http_catalog . ""\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_CATALOG\', \'"" . $http_catalog"
21462,1467,XSS,333016,install/templates/pages/install_4.php,154,"""<?php"" . ""\n"" . ""  define(\'HTTP_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL\', false);"" . ""\n"" . ""  define(\'HTTP_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTP_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTP_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL_CATALOG\', \'false\');"" . ""\n"" . ""  define(\'DIR_FS_DOCUMENT_ROOT\', \'"" . $dir_fs_document_root . ""\');"" . ""\n"" . ""  define(\'DIR_WS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_FS_ADMIN\', \'"" . $dir_fs_document_root . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_CATALOG\', \'"" . $http_catalog . ""\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_CATALOG\', \'"" . $http_catalog . ""\');"""
21463,1467,XSS,333015,install/templates/pages/install_4.php,154,"""<?php"" . ""\n"" . ""  define(\'HTTP_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL\', false);"" . ""\n"" . ""  define(\'HTTP_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTP_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTP_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL_CATALOG\', \'false\');"" . ""\n"" . ""  define(\'DIR_FS_DOCUMENT_ROOT\', \'"" . $dir_fs_document_root . ""\');"" . ""\n"" . ""  define(\'DIR_WS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_FS_ADMIN\', \'"" . $dir_fs_document_root . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_CATALOG\', \'"" . $http_catalog . ""\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_CATALOG\', \'"" . $http_catalog . ""\');"" . ""\n"""
21464,1467,XSS,333014,install/templates/pages/install_4.php,154,"""<?php"" . ""\n"" . ""  define(\'HTTP_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL\', false);"" . ""\n"" . ""  define(\'HTTP_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTP_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTP_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL_CATALOG\', \'false\');"" . ""\n"" . ""  define(\'DIR_FS_DOCUMENT_ROOT\', \'"" . $dir_fs_document_root . ""\');"" . ""\n"" . ""  define(\'DIR_WS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_FS_ADMIN\', \'"" . $dir_fs_document_root . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_CATALOG\', \'"" . $http_catalog . ""\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_CATALOG\', \'"" . $http_catalog . ""\');"" . ""\n"" . ""  define(\'DIR_FS_CATALOG\', \'"""
21465,1467,XSS,332398,install/templates/pages/install_4.php,171,$dir_fs_document_root
21466,1467,XSS,332408,install/templates/pages/install_4.php,201,$dir_fs_document_root
21467,1467,XSS,332412,install/templates/pages/install_4.php,205,$dir_fs_document_root
21468,1467,XSS,332414,install/templates/pages/install_4.php,208,$dir_fs_document_root
21469,1467,XSS,332415,install/templates/pages/install_4.php,208,$dir_fs_document_root
21470,1467,XSS,332426,install/templates/pages/install_4.php,230,$dir_fs_document_root
21471,1467,XSS,332428,install/templates/pages/install_4.php,236,$dir_fs_document_root
21472,1467,XSS,332429,install/templates/pages/install_4.php,241,$dir_fs_document_root
21473,1467,XSS,332430,install/templates/pages/install_4.php,241,$dir_fs_document_root
21474,1467,XSS,332431,install/templates/pages/install_4.php,244,$dir_fs_document_root
21475,1467,XSS,332432,install/templates/pages/install_4.php,249,$dir_fs_document_root
21476,1467,XSS,332434,install/templates/pages/install_4.php,249,$dir_fs_document_root
21477,1467,XSS,332436,install/templates/pages/install_4.php,252,$dir_fs_document_root
21478,1467,XSS,333306,install/templates/pages/install_4.php,252,$dir_fs_document_root . $admin_folder
21479,1467,XSS,333305,install/templates/pages/install_4.php,252,"$dir_fs_document_root . $admin_folder . ""/includes/configure.php"""
21480,1468,XSS,113253,admin/tax_classes.php,78,"""page="" . $HTTP_GET_VARS[""page""] . ""&tID="""
21481,1468,XSS,113259,admin/tax_classes.php,78,"$classes[""tax_class_id""]"
21482,1468,XSS,113215,admin/tax_classes.php,75,"$classes[""tax_class_id""]"
21483,1468,XSS,113191,admin/tax_classes.php,71,"$classes[""tax_class_id""]"
21484,1468,XSS,113307,admin/tax_classes.php,82,"$classes[""tax_class_id""]"
21485,1468,XSS,113301,admin/tax_classes.php,82,"""page="" . $HTTP_GET_VARS[""page""] . ""&tID="""
21486,1468,XSS,113300,admin/tax_classes.php,82,"""page="" . $HTTP_GET_VARS[""page""] . ""&tID="" . $classes[""tax_class_id""]"
21487,1468,XSS,113296,admin/tax_classes.php,82,"tep_href_link(FILENAME_TAX_CLASSES,""page="" . $HTTP_GET_VARS[""page""] . ""&tID="" . $classes[""tax_class_id""])"
21488,1468,XSS,113294,admin/tax_classes.php,82,"""<a href=\"""" . tep_href_link(FILENAME_TAX_CLASSES,""page="" . $HTTP_GET_VARS[""page""] . ""&tID="" . $classes[""tax_class_id""])"
21489,1468,XSS,113293,admin/tax_classes.php,82,"""<a href=\"""" . tep_href_link(FILENAME_TAX_CLASSES,""page="" . $HTTP_GET_VARS[""page""] . ""&tID="" . $classes[""tax_class_id""]) . ""\"">"""
21490,1468,XSS,113292,admin/tax_classes.php,82,"""<a href=\"""" . tep_href_link(FILENAME_TAX_CLASSES,""page="" . $HTTP_GET_VARS[""page""] . ""&tID="" . $classes[""tax_class_id""]) . ""\"">"" . tep_image(DIR_WS_IMAGES . ""icon_info.gif"",IMAGE_ICON_INFO)"
21491,1468,XSS,113291,admin/tax_classes.php,82,"""<a href=\"""" . tep_href_link(FILENAME_TAX_CLASSES,""page="" . $HTTP_GET_VARS[""page""] . ""&tID="" . $classes[""tax_class_id""]) . ""\"">"" . tep_image(DIR_WS_IMAGES . ""icon_info.gif"",IMAGE_ICON_INFO) . ""</a>"""
21492,1469,XSS,333022,install/templates/pages/install_4.php,154,"""<?php"" . ""\n"" . ""  define(\'HTTP_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL\', false);"" . ""\n"" . ""  define(\'HTTP_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTP_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTP_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL_CATALOG\', \'false\');"" . ""\n"" . ""  define(\'DIR_FS_DOCUMENT_ROOT\', \'"" . $dir_fs_document_root . ""\');"" . ""\n"" . ""  define(\'DIR_WS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_FS_ADMIN\', \'"" . $dir_fs_document_root . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_CATALOG\', \'"""
21493,1469,XSS,333021,install/templates/pages/install_4.php,154,"""<?php"" . ""\n"" . ""  define(\'HTTP_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL\', false);"" . ""\n"" . ""  define(\'HTTP_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTP_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTP_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL_CATALOG\', \'false\');"" . ""\n"" . ""  define(\'DIR_FS_DOCUMENT_ROOT\', \'"" . $dir_fs_document_root . ""\');"" . ""\n"" . ""  define(\'DIR_WS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_FS_ADMIN\', \'"" . $dir_fs_document_root . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_CATALOG\', \'"" . $http_catalog"
21494,1469,XSS,333020,install/templates/pages/install_4.php,154,"""<?php"" . ""\n"" . ""  define(\'HTTP_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL\', false);"" . ""\n"" . ""  define(\'HTTP_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTP_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTP_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL_CATALOG\', \'false\');"" . ""\n"" . ""  define(\'DIR_FS_DOCUMENT_ROOT\', \'"" . $dir_fs_document_root . ""\');"" . ""\n"" . ""  define(\'DIR_WS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_FS_ADMIN\', \'"" . $dir_fs_document_root . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_CATALOG\', \'"" . $http_catalog . ""\');"""
21495,1469,XSS,333019,install/templates/pages/install_4.php,154,"""<?php"" . ""\n"" . ""  define(\'HTTP_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL\', false);"" . ""\n"" . ""  define(\'HTTP_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTP_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTP_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL_CATALOG\', \'false\');"" . ""\n"" . ""  define(\'DIR_FS_DOCUMENT_ROOT\', \'"" . $dir_fs_document_root . ""\');"" . ""\n"" . ""  define(\'DIR_WS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_FS_ADMIN\', \'"" . $dir_fs_document_root . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_CATALOG\', \'"" . $http_catalog . ""\');"" . ""\n"""
21496,1469,XSS,333018,install/templates/pages/install_4.php,154,"""<?php"" . ""\n"" . ""  define(\'HTTP_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL\', false);"" . ""\n"" . ""  define(\'HTTP_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTP_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTP_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL_CATALOG\', \'false\');"" . ""\n"" . ""  define(\'DIR_FS_DOCUMENT_ROOT\', \'"" . $dir_fs_document_root . ""\');"" . ""\n"" . ""  define(\'DIR_WS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_FS_ADMIN\', \'"" . $dir_fs_document_root . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_CATALOG\', \'"" . $http_catalog . ""\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_CATALOG\', \'"""
21497,1469,XSS,333017,install/templates/pages/install_4.php,154,"""<?php"" . ""\n"" . ""  define(\'HTTP_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL\', false);"" . ""\n"" . ""  define(\'HTTP_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTP_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTP_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL_CATALOG\', \'false\');"" . ""\n"" . ""  define(\'DIR_FS_DOCUMENT_ROOT\', \'"" . $dir_fs_document_root . ""\');"" . ""\n"" . ""  define(\'DIR_WS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_FS_ADMIN\', \'"" . $dir_fs_document_root . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_CATALOG\', \'"" . $http_catalog . ""\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_CATALOG\', \'"" . $http_catalog"
21498,1469,XSS,333016,install/templates/pages/install_4.php,154,"""<?php"" . ""\n"" . ""  define(\'HTTP_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL\', false);"" . ""\n"" . ""  define(\'HTTP_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_DOMAIN\', \'\');"" . ""\n"" . ""  define(\'HTTP_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTPS_COOKIE_PATH\', \'"" . $http_catalog . $admin_folder . ""\');"" . ""\n"" . ""  define(\'HTTP_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'HTTPS_CATALOG_SERVER\', \'"" . $http_server . ""\');"" . ""\n"" . ""  define(\'ENABLE_SSL_CATALOG\', \'false\');"" . ""\n"" . ""  define(\'DIR_FS_DOCUMENT_ROOT\', \'"" . $dir_fs_document_root . ""\');"" . ""\n"" . ""  define(\'DIR_WS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_ADMIN\', \'"" . $http_catalog . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_FS_ADMIN\', \'"" . $dir_fs_document_root . $admin_folder . ""/\');"" . ""\n"" . ""  define(\'DIR_WS_CATALOG\', \'"" . $http_catalog . ""\');"" . ""\n"" . ""  define(\'DIR_WS_HTTPS_CATALOG\', \'"" . $http_catalog . ""\');"""
